"","NEWID","week","weekly_sum","type","Start_Week","End_Week","week_label"
"32118",306,93,9.706831303e-05,"EXECUTION_CREDITS",2021-05-03,2021-05-09,"2021-05-03 to 2021-05-09"
"32119",306,94,0.05303573587756,"EXECUTION_CREDITS",2021-05-10,2021-05-16,"2021-05-10 to 2021-05-16"
"32120",306,95,6.150516719e-05,"EXECUTION_CREDITS",2021-05-17,2021-05-23,"2021-05-17 to 2021-05-23"
"32121",306,96,0.00023114102648,"EXECUTION_CREDITS",2021-05-24,2021-05-30,"2021-05-24 to 2021-05-30"
"32122",306,97,0.000888767411727,"EXECUTION_CREDITS",2021-05-31,2021-06-06,"2021-05-31 to 2021-06-06"
"32123",306,98,0.024324734468194,"EXECUTION_CREDITS",2021-06-07,2021-06-13,"2021-06-07 to 2021-06-13"
"32124",306,99,0.155312584062004,"EXECUTION_CREDITS",2021-06-14,2021-06-20,"2021-06-14 to 2021-06-20"
"32125",306,100,0.000771171387467,"EXECUTION_CREDITS",2021-06-21,2021-06-27,"2021-06-21 to 2021-06-27"
"32126",306,101,0.016675694834519,"EXECUTION_CREDITS",2021-06-28,2021-07-04,"2021-06-28 to 2021-07-04"
"32127",306,102,0.00062638693302,"EXECUTION_CREDITS",2021-07-05,2021-07-11,"2021-07-05 to 2021-07-11"
"32128",306,103,0.17491061217849,"EXECUTION_CREDITS",2021-07-12,2021-07-18,"2021-07-12 to 2021-07-18"
"32129",306,104,0.00067608953217,"EXECUTION_CREDITS",2021-07-19,2021-07-25,"2021-07-19 to 2021-07-25"
"32130",306,105,0.039542379591487,"EXECUTION_CREDITS",2021-07-26,2021-08-01,"2021-07-26 to 2021-08-01"
"32131",307,1,0,"EXECUTION_CREDITS",2019-08-01,2019-08-04,"2019-08-01 to 2019-08-04"
"32132",307,2,0,"EXECUTION_CREDITS",2019-08-05,2019-08-11,"2019-08-05 to 2019-08-11"
"32133",307,3,0,"EXECUTION_CREDITS",2019-08-12,2019-08-18,"2019-08-12 to 2019-08-18"
"32134",307,4,0,"EXECUTION_CREDITS",2019-08-19,2019-08-25,"2019-08-19 to 2019-08-25"
"32135",307,5,0,"EXECUTION_CREDITS",2019-08-26,2019-09-01,"2019-08-26 to 2019-09-01"
"32136",307,6,0,"EXECUTION_CREDITS",2019-09-02,2019-09-08,"2019-09-02 to 2019-09-08"
"32137",307,7,0,"EXECUTION_CREDITS",2019-09-09,2019-09-15,"2019-09-09 to 2019-09-15"
"32138",307,8,0,"EXECUTION_CREDITS",2019-09-16,2019-09-22,"2019-09-16 to 2019-09-22"
"32139",307,9,0,"EXECUTION_CREDITS",2019-09-23,2019-09-29,"2019-09-23 to 2019-09-29"
"32140",307,10,0,"EXECUTION_CREDITS",2019-09-30,2019-10-06,"2019-09-30 to 2019-10-06"
"32141",307,11,0,"EXECUTION_CREDITS",2019-10-07,2019-10-13,"2019-10-07 to 2019-10-13"
"32142",307,12,0,"EXECUTION_CREDITS",2019-10-14,2019-10-20,"2019-10-14 to 2019-10-20"
"32143",307,13,0,"EXECUTION_CREDITS",2019-10-21,2019-10-27,"2019-10-21 to 2019-10-27"
"32144",307,14,0,"EXECUTION_CREDITS",2019-10-28,2019-11-03,"2019-10-28 to 2019-11-03"
"32145",307,15,0,"EXECUTION_CREDITS",2019-11-04,2019-11-10,"2019-11-04 to 2019-11-10"
"32146",307,16,0,"EXECUTION_CREDITS",2019-11-11,2019-11-17,"2019-11-11 to 2019-11-17"
"32147",307,17,0,"EXECUTION_CREDITS",2019-11-18,2019-11-24,"2019-11-18 to 2019-11-24"
"32148",307,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"32149",307,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"32150",307,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"32151",307,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
"32152",307,22,0,"EXECUTION_CREDITS",2019-12-23,2019-12-29,"2019-12-23 to 2019-12-29"
"32153",307,23,0,"EXECUTION_CREDITS",2019-12-30,2020-01-05,"2019-12-30 to 2020-01-05"
"32154",307,24,0,"EXECUTION_CREDITS",2020-01-06,2020-01-12,"2020-01-06 to 2020-01-12"
"32155",307,25,0,"EXECUTION_CREDITS",2020-01-13,2020-01-19,"2020-01-13 to 2020-01-19"
"32156",307,26,0,"EXECUTION_CREDITS",2020-01-20,2020-01-26,"2020-01-20 to 2020-01-26"
"32157",307,27,0,"EXECUTION_CREDITS",2020-01-27,2020-02-02,"2020-01-27 to 2020-02-02"
"32158",307,28,0,"EXECUTION_CREDITS",2020-02-03,2020-02-09,"2020-02-03 to 2020-02-09"
"32159",307,29,0,"EXECUTION_CREDITS",2020-02-10,2020-02-16,"2020-02-10 to 2020-02-16"
"32160",307,30,0,"EXECUTION_CREDITS",2020-02-17,2020-02-23,"2020-02-17 to 2020-02-23"
"32161",307,31,0,"EXECUTION_CREDITS",2020-02-24,2020-03-01,"2020-02-24 to 2020-03-01"
"32162",307,32,0,"EXECUTION_CREDITS",2020-03-02,2020-03-08,"2020-03-02 to 2020-03-08"
"32163",307,33,0,"EXECUTION_CREDITS",2020-03-09,2020-03-15,"2020-03-09 to 2020-03-15"
"32164",307,34,0,"EXECUTION_CREDITS",2020-03-16,2020-03-22,"2020-03-16 to 2020-03-22"
"32165",307,35,0,"EXECUTION_CREDITS",2020-03-23,2020-03-29,"2020-03-23 to 2020-03-29"
"32166",307,36,0,"EXECUTION_CREDITS",2020-03-30,2020-04-05,"2020-03-30 to 2020-04-05"
"32167",307,37,0,"EXECUTION_CREDITS",2020-04-06,2020-04-12,"2020-04-06 to 2020-04-12"
"32168",307,38,0,"EXECUTION_CREDITS",2020-04-13,2020-04-19,"2020-04-13 to 2020-04-19"
"32169",307,39,0,"EXECUTION_CREDITS",2020-04-20,2020-04-26,"2020-04-20 to 2020-04-26"
"32170",307,40,0,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"32171",307,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"32172",307,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"32173",307,43,0,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"32174",307,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"32175",307,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"32176",307,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"32177",307,47,0,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"32178",307,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"32179",307,49,0,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"32180",307,50,0,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"32181",307,51,0,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
"32182",307,52,0,"EXECUTION_CREDITS",2020-07-20,2020-07-26,"2020-07-20 to 2020-07-26"
"32183",307,53,0,"EXECUTION_CREDITS",2020-07-27,2020-08-02,"2020-07-27 to 2020-08-02"
"32184",307,54,0,"EXECUTION_CREDITS",2020-08-03,2020-08-09,"2020-08-03 to 2020-08-09"
"32185",307,55,0,"EXECUTION_CREDITS",2020-08-10,2020-08-16,"2020-08-10 to 2020-08-16"
"32186",307,56,0,"EXECUTION_CREDITS",2020-08-17,2020-08-23,"2020-08-17 to 2020-08-23"
"32187",307,57,0,"EXECUTION_CREDITS",2020-08-24,2020-08-30,"2020-08-24 to 2020-08-30"
"32188",307,58,0,"EXECUTION_CREDITS",2020-08-31,2020-09-06,"2020-08-31 to 2020-09-06"
"32189",307,59,0,"EXECUTION_CREDITS",2020-09-07,2020-09-13,"2020-09-07 to 2020-09-13"
"32190",307,60,0,"EXECUTION_CREDITS",2020-09-14,2020-09-20,"2020-09-14 to 2020-09-20"
"32191",307,61,0,"EXECUTION_CREDITS",2020-09-21,2020-09-27,"2020-09-21 to 2020-09-27"
"32192",307,62,0,"EXECUTION_CREDITS",2020-09-28,2020-10-04,"2020-09-28 to 2020-10-04"
"32193",307,63,0,"EXECUTION_CREDITS",2020-10-05,2020-10-11,"2020-10-05 to 2020-10-11"
"32194",307,64,7.41599874762,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"32195",307,65,0,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"32196",307,66,0,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"32197",307,67,0,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"32198",307,68,0,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"32199",307,69,0,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"32200",307,70,8.06695464410546,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"32201",307,71,91.3958882838,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"32202",307,72,87.612163918,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"32203",307,73,88.7018215183,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"32204",307,74,86.5472308525,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"32205",307,75,87.8618649873,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"32206",307,76,87.1135450222,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"32207",307,77,87.5078673301,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"32208",307,78,89.1919008922,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"32209",307,79,90.8274822365,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"32210",307,80,89.3796874721,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
"32211",307,81,90.4564966849,"EXECUTION_CREDITS",2021-02-08,2021-02-14,"2021-02-08 to 2021-02-14"
"32212",307,82,89.049694522,"EXECUTION_CREDITS",2021-02-15,2021-02-21,"2021-02-15 to 2021-02-21"
"32213",307,83,90.9046497012,"EXECUTION_CREDITS",2021-02-22,2021-02-28,"2021-02-22 to 2021-02-28"
"32214",307,84,89.2104096277,"EXECUTION_CREDITS",2021-03-01,2021-03-07,"2021-03-01 to 2021-03-07"
"32215",307,85,87.2575827602,"EXECUTION_CREDITS",2021-03-08,2021-03-14,"2021-03-08 to 2021-03-14"
"32216",307,86,88.3722585986,"EXECUTION_CREDITS",2021-03-15,2021-03-21,"2021-03-15 to 2021-03-21"
"32217",307,87,83.4350276252,"EXECUTION_CREDITS",2021-03-22,2021-03-28,"2021-03-22 to 2021-03-28"
"32218",307,88,92.1796353907,"EXECUTION_CREDITS",2021-03-29,2021-04-04,"2021-03-29 to 2021-04-04"
"32219",307,89,81.4314195225,"EXECUTION_CREDITS",2021-04-05,2021-04-11,"2021-04-05 to 2021-04-11"
"32220",307,90,79.9626863529,"EXECUTION_CREDITS",2021-04-12,2021-04-18,"2021-04-12 to 2021-04-18"
"32221",307,91,74.3615967182,"EXECUTION_CREDITS",2021-04-19,2021-04-25,"2021-04-19 to 2021-04-25"
"32222",307,92,73.3766088609,"EXECUTION_CREDITS",2021-04-26,2021-05-02,"2021-04-26 to 2021-05-02"
"32223",307,93,84.1656362785,"EXECUTION_CREDITS",2021-05-03,2021-05-09,"2021-05-03 to 2021-05-09"
"32224",307,94,84.59861625,"EXECUTION_CREDITS",2021-05-10,2021-05-16,"2021-05-10 to 2021-05-16"
"32225",307,95,77.742443362603,"EXECUTION_CREDITS",2021-05-17,2021-05-23,"2021-05-17 to 2021-05-23"
"32226",307,96,79.7235331693,"EXECUTION_CREDITS",2021-05-24,2021-05-30,"2021-05-24 to 2021-05-30"
"32227",307,97,79.1323548561,"EXECUTION_CREDITS",2021-05-31,2021-06-06,"2021-05-31 to 2021-06-06"
"32228",307,98,81.1289662485,"EXECUTION_CREDITS",2021-06-07,2021-06-13,"2021-06-07 to 2021-06-13"
"32229",307,99,82.0523560608,"EXECUTION_CREDITS",2021-06-14,2021-06-20,"2021-06-14 to 2021-06-20"
"32230",307,100,80.9167778086,"EXECUTION_CREDITS",2021-06-21,2021-06-27,"2021-06-21 to 2021-06-27"
"32231",307,101,82.6439695442,"EXECUTION_CREDITS",2021-06-28,2021-07-04,"2021-06-28 to 2021-07-04"
"32232",307,102,83.7606800797,"EXECUTION_CREDITS",2021-07-05,2021-07-11,"2021-07-05 to 2021-07-11"
"32233",307,103,85.1640295388,"EXECUTION_CREDITS",2021-07-12,2021-07-18,"2021-07-12 to 2021-07-18"
"32234",307,104,86.3243557016,"EXECUTION_CREDITS",2021-07-19,2021-07-25,"2021-07-19 to 2021-07-25"
"32235",307,105,86.0980008892,"EXECUTION_CREDITS",2021-07-26,2021-08-01,"2021-07-26 to 2021-08-01"
"32236",308,1,0,"EXECUTION_CREDITS",2019-08-01,2019-08-04,"2019-08-01 to 2019-08-04"
"32237",308,2,0,"EXECUTION_CREDITS",2019-08-05,2019-08-11,"2019-08-05 to 2019-08-11"
"32238",308,3,0,"EXECUTION_CREDITS",2019-08-12,2019-08-18,"2019-08-12 to 2019-08-18"
"32239",308,4,0,"EXECUTION_CREDITS",2019-08-19,2019-08-25,"2019-08-19 to 2019-08-25"
"32240",308,5,0,"EXECUTION_CREDITS",2019-08-26,2019-09-01,"2019-08-26 to 2019-09-01"
"32241",308,6,0,"EXECUTION_CREDITS",2019-09-02,2019-09-08,"2019-09-02 to 2019-09-08"
"32242",308,7,0,"EXECUTION_CREDITS",2019-09-09,2019-09-15,"2019-09-09 to 2019-09-15"
"32243",308,8,0,"EXECUTION_CREDITS",2019-09-16,2019-09-22,"2019-09-16 to 2019-09-22"
"32244",308,9,0,"EXECUTION_CREDITS",2019-09-23,2019-09-29,"2019-09-23 to 2019-09-29"
"32245",308,10,0,"EXECUTION_CREDITS",2019-09-30,2019-10-06,"2019-09-30 to 2019-10-06"
"32246",308,11,0,"EXECUTION_CREDITS",2019-10-07,2019-10-13,"2019-10-07 to 2019-10-13"
"32247",308,12,0,"EXECUTION_CREDITS",2019-10-14,2019-10-20,"2019-10-14 to 2019-10-20"
"32248",308,13,0,"EXECUTION_CREDITS",2019-10-21,2019-10-27,"2019-10-21 to 2019-10-27"
"32249",308,14,0,"EXECUTION_CREDITS",2019-10-28,2019-11-03,"2019-10-28 to 2019-11-03"
"32250",308,15,0,"EXECUTION_CREDITS",2019-11-04,2019-11-10,"2019-11-04 to 2019-11-10"
"32251",308,16,0,"EXECUTION_CREDITS",2019-11-11,2019-11-17,"2019-11-11 to 2019-11-17"
"32252",308,17,0,"EXECUTION_CREDITS",2019-11-18,2019-11-24,"2019-11-18 to 2019-11-24"
"32253",308,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"32254",308,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"32255",308,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"32256",308,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
"32257",308,22,0,"EXECUTION_CREDITS",2019-12-23,2019-12-29,"2019-12-23 to 2019-12-29"
"32258",308,23,0,"EXECUTION_CREDITS",2019-12-30,2020-01-05,"2019-12-30 to 2020-01-05"
"32259",308,24,0,"EXECUTION_CREDITS",2020-01-06,2020-01-12,"2020-01-06 to 2020-01-12"
"32260",308,25,0,"EXECUTION_CREDITS",2020-01-13,2020-01-19,"2020-01-13 to 2020-01-19"
"32261",308,26,0,"EXECUTION_CREDITS",2020-01-20,2020-01-26,"2020-01-20 to 2020-01-26"
"32262",308,27,0,"EXECUTION_CREDITS",2020-01-27,2020-02-02,"2020-01-27 to 2020-02-02"
"32263",308,28,0,"EXECUTION_CREDITS",2020-02-03,2020-02-09,"2020-02-03 to 2020-02-09"
"32264",308,29,0,"EXECUTION_CREDITS",2020-02-10,2020-02-16,"2020-02-10 to 2020-02-16"
"32265",308,30,0,"EXECUTION_CREDITS",2020-02-17,2020-02-23,"2020-02-17 to 2020-02-23"
"32266",308,31,0,"EXECUTION_CREDITS",2020-02-24,2020-03-01,"2020-02-24 to 2020-03-01"
"32267",308,32,0,"EXECUTION_CREDITS",2020-03-02,2020-03-08,"2020-03-02 to 2020-03-08"
"32268",308,33,0,"EXECUTION_CREDITS",2020-03-09,2020-03-15,"2020-03-09 to 2020-03-15"
"32269",308,34,0,"EXECUTION_CREDITS",2020-03-16,2020-03-22,"2020-03-16 to 2020-03-22"
"32270",308,35,0,"EXECUTION_CREDITS",2020-03-23,2020-03-29,"2020-03-23 to 2020-03-29"
"32271",308,36,0,"EXECUTION_CREDITS",2020-03-30,2020-04-05,"2020-03-30 to 2020-04-05"
"32272",308,37,0,"EXECUTION_CREDITS",2020-04-06,2020-04-12,"2020-04-06 to 2020-04-12"
"32273",308,38,0,"EXECUTION_CREDITS",2020-04-13,2020-04-19,"2020-04-13 to 2020-04-19"
"32274",308,39,0,"EXECUTION_CREDITS",2020-04-20,2020-04-26,"2020-04-20 to 2020-04-26"
"32275",308,40,0,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"32276",308,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"32277",308,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"32278",308,43,0,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"32279",308,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"32280",308,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"32281",308,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"32282",308,47,0,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"32283",308,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"32284",308,49,0,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"32285",308,50,0,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"32286",308,51,0,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
"32287",308,52,0,"EXECUTION_CREDITS",2020-07-20,2020-07-26,"2020-07-20 to 2020-07-26"
"32288",308,53,0,"EXECUTION_CREDITS",2020-07-27,2020-08-02,"2020-07-27 to 2020-08-02"
"32289",308,54,0,"EXECUTION_CREDITS",2020-08-03,2020-08-09,"2020-08-03 to 2020-08-09"
"32290",308,55,0,"EXECUTION_CREDITS",2020-08-10,2020-08-16,"2020-08-10 to 2020-08-16"
"32291",308,56,0,"EXECUTION_CREDITS",2020-08-17,2020-08-23,"2020-08-17 to 2020-08-23"
"32292",308,57,0,"EXECUTION_CREDITS",2020-08-24,2020-08-30,"2020-08-24 to 2020-08-30"
"32293",308,58,0,"EXECUTION_CREDITS",2020-08-31,2020-09-06,"2020-08-31 to 2020-09-06"
"32294",308,59,0,"EXECUTION_CREDITS",2020-09-07,2020-09-13,"2020-09-07 to 2020-09-13"
"32295",308,60,0,"EXECUTION_CREDITS",2020-09-14,2020-09-20,"2020-09-14 to 2020-09-20"
"32296",308,61,0,"EXECUTION_CREDITS",2020-09-21,2020-09-27,"2020-09-21 to 2020-09-27"
"32297",308,62,0,"EXECUTION_CREDITS",2020-09-28,2020-10-04,"2020-09-28 to 2020-10-04"
"32298",308,63,0,"EXECUTION_CREDITS",2020-10-05,2020-10-11,"2020-10-05 to 2020-10-11"
"32299",308,64,0,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"32300",308,65,0,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"32301",308,66,0,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"32302",308,67,0,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"32303",308,68,0,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"32304",308,69,0,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"32305",308,70,0,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"32306",308,71,0,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"32307",308,72,0,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"32308",308,73,0,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"32309",308,74,0,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"32310",308,75,0,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"32311",308,76,2.94102561603,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"32312",308,77,0,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"32313",308,78,0,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"32314",308,79,0,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"32315",308,80,0,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
"32316",308,81,0,"EXECUTION_CREDITS",2021-02-08,2021-02-14,"2021-02-08 to 2021-02-14"
"32317",308,82,0,"EXECUTION_CREDITS",2021-02-15,2021-02-21,"2021-02-15 to 2021-02-21"
"32318",308,83,0,"EXECUTION_CREDITS",2021-02-22,2021-02-28,"2021-02-22 to 2021-02-28"
"32319",308,84,0,"EXECUTION_CREDITS",2021-03-01,2021-03-07,"2021-03-01 to 2021-03-07"
"32320",308,85,0,"EXECUTION_CREDITS",2021-03-08,2021-03-14,"2021-03-08 to 2021-03-14"
"32321",308,86,0,"EXECUTION_CREDITS",2021-03-15,2021-03-21,"2021-03-15 to 2021-03-21"
"32322",308,87,0,"EXECUTION_CREDITS",2021-03-22,2021-03-28,"2021-03-22 to 2021-03-28"
"32323",308,88,0,"EXECUTION_CREDITS",2021-03-29,2021-04-04,"2021-03-29 to 2021-04-04"
"32324",308,89,0,"EXECUTION_CREDITS",2021-04-05,2021-04-11,"2021-04-05 to 2021-04-11"
"32325",308,90,0,"EXECUTION_CREDITS",2021-04-12,2021-04-18,"2021-04-12 to 2021-04-18"
"32326",308,91,0,"EXECUTION_CREDITS",2021-04-19,2021-04-25,"2021-04-19 to 2021-04-25"
"32327",308,92,0,"EXECUTION_CREDITS",2021-04-26,2021-05-02,"2021-04-26 to 2021-05-02"
"32328",308,93,0,"EXECUTION_CREDITS",2021-05-03,2021-05-09,"2021-05-03 to 2021-05-09"
"32329",308,94,0.07952561698,"EXECUTION_CREDITS",2021-05-10,2021-05-16,"2021-05-10 to 2021-05-16"
"32330",308,95,0,"EXECUTION_CREDITS",2021-05-17,2021-05-23,"2021-05-17 to 2021-05-23"
"32331",308,96,0,"EXECUTION_CREDITS",2021-05-24,2021-05-30,"2021-05-24 to 2021-05-30"
"32332",308,97,0,"EXECUTION_CREDITS",2021-05-31,2021-06-06,"2021-05-31 to 2021-06-06"
"32333",308,98,0.1170005418,"EXECUTION_CREDITS",2021-06-07,2021-06-13,"2021-06-07 to 2021-06-13"
"32334",308,99,0,"EXECUTION_CREDITS",2021-06-14,2021-06-20,"2021-06-14 to 2021-06-20"
"32335",308,100,0,"EXECUTION_CREDITS",2021-06-21,2021-06-27,"2021-06-21 to 2021-06-27"
"32336",308,101,0,"EXECUTION_CREDITS",2021-06-28,2021-07-04,"2021-06-28 to 2021-07-04"
"32337",308,102,0,"EXECUTION_CREDITS",2021-07-05,2021-07-11,"2021-07-05 to 2021-07-11"
"32338",308,103,0,"EXECUTION_CREDITS",2021-07-12,2021-07-18,"2021-07-12 to 2021-07-18"
"32339",308,104,0,"EXECUTION_CREDITS",2021-07-19,2021-07-25,"2021-07-19 to 2021-07-25"
"32340",308,105,0,"EXECUTION_CREDITS",2021-07-26,2021-08-01,"2021-07-26 to 2021-08-01"
"32341",309,1,0,"EXECUTION_CREDITS",2019-08-01,2019-08-04,"2019-08-01 to 2019-08-04"
"32342",309,2,0,"EXECUTION_CREDITS",2019-08-05,2019-08-11,"2019-08-05 to 2019-08-11"
"32343",309,3,0,"EXECUTION_CREDITS",2019-08-12,2019-08-18,"2019-08-12 to 2019-08-18"
"32344",309,4,0,"EXECUTION_CREDITS",2019-08-19,2019-08-25,"2019-08-19 to 2019-08-25"
"32345",309,5,0,"EXECUTION_CREDITS",2019-08-26,2019-09-01,"2019-08-26 to 2019-09-01"
"32346",309,6,0,"EXECUTION_CREDITS",2019-09-02,2019-09-08,"2019-09-02 to 2019-09-08"
"32347",309,7,0,"EXECUTION_CREDITS",2019-09-09,2019-09-15,"2019-09-09 to 2019-09-15"
"32348",309,8,0,"EXECUTION_CREDITS",2019-09-16,2019-09-22,"2019-09-16 to 2019-09-22"
"32349",309,9,0,"EXECUTION_CREDITS",2019-09-23,2019-09-29,"2019-09-23 to 2019-09-29"
"32350",309,10,0,"EXECUTION_CREDITS",2019-09-30,2019-10-06,"2019-09-30 to 2019-10-06"
"32351",309,11,0,"EXECUTION_CREDITS",2019-10-07,2019-10-13,"2019-10-07 to 2019-10-13"
"32352",309,12,0,"EXECUTION_CREDITS",2019-10-14,2019-10-20,"2019-10-14 to 2019-10-20"
"32353",309,13,0,"EXECUTION_CREDITS",2019-10-21,2019-10-27,"2019-10-21 to 2019-10-27"
"32354",309,14,0,"EXECUTION_CREDITS",2019-10-28,2019-11-03,"2019-10-28 to 2019-11-03"
"32355",309,15,0,"EXECUTION_CREDITS",2019-11-04,2019-11-10,"2019-11-04 to 2019-11-10"
"32356",309,16,0,"EXECUTION_CREDITS",2019-11-11,2019-11-17,"2019-11-11 to 2019-11-17"
"32357",309,17,0,"EXECUTION_CREDITS",2019-11-18,2019-11-24,"2019-11-18 to 2019-11-24"
"32358",309,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"32359",309,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"32360",309,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"32361",309,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
